Label,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18
NC,0.138249507,0.134865242,-0.032551645,0.07345271,-0.091855175,0.057640084,0.087349783,0.094084818,0.022482253,0.034010966,0.112036209,0.006461892,0.000368125,-0.190570631,0.121686832,0.093050949,0.026357024,0.019787722
NC,0.100843874,0.188615441,0.040707343,0.046103347,-0.088540516,0.078380124,0.100832015,0.086445058,0.014113537,0.054368444,0.073535631,0.061910298,0.026649981,-0.143758491,0.094260701,0.084399666,0.036870399,0.032689047
NC,0.088586667,0.175234439,0.028141854,0.081295751,-0.085307697,0.038122729,0.087100768,0.084101652,0.018900768,0.037892995,0.077714008,0.019402508,0.002746204,-0.130044902,0.115703316,0.070817815,0.060398819,0.06451998
NC,0.0983502,0.153289539,0.03549122,0.069403605,-0.110126027,0.106808398,0.072412299,0.087157393,0.027355129,0.117992631,0.080926115,0.078033949,0.052371873,-0.147575797,0.101386353,0.057551244,0.037077639,0.040767596
NC,0.093106506,0.124320433,-0.016625595,0.099611573,-0.124842464,0.006314203,0.080724686,0.092881134,0.030137109,0.042090122,0.064567258,0.043796085,0.054778346,-0.146148175,0.112206885,0.053108282,0.083304814,0.038123644
NC,0.132576093,0.167554251,0.081763718,0.072855892,-0.108588563,0.086667999,0.072622172,0.109776371,0.035944782,0.068821228,0.065789195,0.04578747,0.046762943,-0.105047052,0.101304942,0.067384541,0.09146596,0.007215543
NC,0.138206788,0.205047177,0.038334201,0.077660766,-0.102525117,0.04417395,0.087965569,0.048597946,0.045204873,0.111584789,0.112755973,0.046175384,0.035869005,-0.04351928,0.100595778,0.091132439,0.075673016,-0.017697246
NC,0.156525809,0.111892927,-0.021584587,0.029626512,-0.132353617,0.061531488,0.090579428,0.037062887,0.05428441,0.087455023,0.111814642,0.056765171,0.055333473,-0.17522693,0.107557382,0.045109238,0.054798832,-0.020595767
NC,0.097029996,0.123481211,-0.085897559,0.071778742,-0.126379991,0.075407994,0.104806509,0.073746098,0.079933675,0.1378646,0.12386468,0.012899116,0.077435149,-0.114058669,0.123109261,0.038380593,0.054782465,-0.064074439
NC,0.27082739,0.110741435,-0.121715112,0.031488262,-0.093699522,0.048947569,0.0992668,0.042945162,0.088314214,0.136137818,0.151307616,-0.014703754,0.050854426,-0.074241334,0.04686093,0.049617332,0.042008844,-0.037698005
NC,0.086349161,0.161298297,-0.04909327,0.008393961,-0.10643215,0.03436591,0.124698179,0.088667006,0.114817069,0.083829247,0.05483841,0.002813595,0.069659257,-0.149486136,0.113461213,0.056878667,0.023301482,-0.057878763
NC,0.12328257,0.176051177,-0.009111908,0.100131426,-0.065113582,0.031111349,0.101276341,0.071108775,0.059933912,0.130621671,0.065368822,0.028969591,0.02284594,-0.107362248,0.113963148,0.007057075,0.056872461,-0.012021284
NC,0.129973388,0.157631574,-0.023100511,0.066261511,-0.125236379,-0.000374118,0.108916537,0.0387136,0.044359916,0.081668937,0.111824209,0.023235544,0.041789567,-0.125351637,0.09938893,0.032446445,0.063554277,0.051159657
NC,0.128204551,0.202927424,-0.007740924,0.068282731,-0.089954959,0.0349082,0.099409681,0.022040028,0.053045798,0.049097868,0.063956057,0.015621915,0.031188851,-0.141898331,0.118136151,0.048279619,0.062471671,0.051520155
NC,0.16759,0.121017524,-0.08278774,0.098826093,-0.161109345,0.090684999,0.081592372,0.080871415,0.06239597,0.10711122,0.148786203,0.012031687,0.052364193,-0.080185842,0.133010253,0.048745492,0.04100818,-0.0805394
NC,0.263683158,0.067775298,-0.04295049,0.068732228,-0.103175158,0.137073155,0.047327632,0.114625956,0.03415928,0.357624263,0.120720602,0.10353536,0.022000438,0.052098472,0.059734521,0.153559012,-0.015837219,-0.026831056
NC,0.108932175,0.209211096,-0.020359391,0.086771123,-0.095468292,0.067976965,0.072505498,0.057888286,0.036238738,0.056519501,0.08431294,0.031249466,0.004520788,-0.097109557,0.117421958,0.056372399,0.097073538,0.06901534
NC,5.22E-02,1.94E-01,5.37E-03,9.24E-02,-4.73E-02,8.24E-02,1.28E-01,1.17E-01,3.56E-02,5.87E-02,4.74E-02,6.30E-02,7.75E-03,-1.15E-01,9.27E-02,6.62E-02,6.72E-02,5.56E-02
NC,0.131452137,0.150801426,-0.085294383,0.079005829,-0.117549638,0.043521167,0.090002355,0.042942756,0.045763813,0.070047935,0.11646453,0.021619592,0.001528194,-0.125585932,0.129812906,0.036552398,0.08269334,-0.014041016
NC,0.211116438,0.127967396,0.002543411,0.05658535,-0.134985973,0.123254697,0.069807289,0.08875565,0.022228662,0.238644027,0.165070188,0.074881519,0.001949072,-0.038687443,0.067568233,0.090359682,0.049015565,-0.026630063
NC,0.09383569,0.202372868,-0.025453711,0.0858823,-0.114784536,0.041918285,0.052388646,0.069771707,0.053419995,0.072072431,0.10001491,0.042575216,0.055646324,-0.095844527,0.120128453,0.068755215,0.027602547,0.021085549
NC,0.120141496,0.165476956,-0.061902614,0.071854289,-0.079950678,0.033937861,0.054025953,0.035169677,0.069603801,0.144163857,0.147852529,0.047401313,0.017936094,-0.171794054,0.084053024,0.073833862,0.015920681,-0.027640982
NC,0.098655606,0.156067652,-0.012948305,0.065232381,-0.075549157,0.045686225,0.121010214,0.045251799,0.048917464,0.046100331,0.060831693,0.010083515,-0.015647701,-0.114640255,0.105111929,0.083529575,0.060294947,0.077530694
NC,0.127885612,0.15303266,-0.074758267,0.060625482,-0.0707492,0.005020515,0.106537211,0.026152165,0.102891721,0.041879747,0.117017052,-0.022749663,0.056526066,-0.160327171,0.058189508,0.085592584,0.004200616,0.000585295
NC,0.131133801,0.150828478,-0.032489829,0.070847847,-0.093682421,0.041259558,0.124208459,0.023935295,0.064476465,0.046556143,0.078088755,-0.008299475,-0.012343228,-0.129253829,0.094053276,0.089280935,0.06612142,0.048919794
NC,0.121218416,0.15585498,-0.08075177,0.110312167,-0.092084752,0.000388366,0.083567386,0.047059981,0.090321156,0.146180598,0.13952456,0.024731525,0.050528246,-0.126916155,0.100885087,0.021759013,0.072286208,0.017991519
NC,0.093004467,0.208734138,0.007953915,0.090200369,-0.100404463,0.046320117,0.08121476,0.071553498,0.046848126,0.112768339,0.085746917,0.055367646,0.029863792,-0.103051228,0.109988217,0.064017389,0.044360393,0.029164109
NC,0.127412176,0.183699711,-0.055621053,0.102911634,-0.119048848,0.012675362,0.076105992,0.067964115,0.04723254,0.041367982,0.055444045,-0.016549875,0.041989106,-0.138698997,0.136215824,0.038557144,0.050838132,0.045784668
NC,0.066190947,0.195143352,0.016443011,0.09397515,-0.102889679,0.04843751,0.088088601,0.078085885,0.02607933,0.05099264,0.034439653,0.030079274,0.081218722,-0.114435117,0.103253701,0.089456705,0.086093992,0.051692056
NC,0.116390351,0.108813412,-0.126493112,0.139985139,-0.090886862,0.021699498,0.117499771,0.058732737,0.095220021,0.052555094,0.123757392,0.009420245,0.044165787,-0.151735966,0.136169845,0.056229532,-0.007589638,-0.019535262
NC,0.322652171,0.061964356,-0.115203654,0.05434457,-0.095118772,0.075116682,0.079826984,0.067732114,0.069765321,0.246614609,0.141025814,-0.004032825,0.039041754,-0.004797472,0.023320566,0.081211502,0.029059418,0.005565485
NC,0.098397957,0.197843809,0.017451593,0.073026022,-0.084003893,0.038239726,0.113488199,0.0844,0.037292039,0.06742966,0.076645825,0.047539649,0.048250861,-0.095285988,0.101355302,0.053817154,0.050322366,0.01337472
NC,0.091637621,0.185867077,-0.022386707,0.051650067,-0.089595447,0.069955812,0.10107694,0.072567387,0.048246342,0.042480276,0.067809838,0.043756834,0.042599302,-0.088221617,0.099262633,0.067003937,0.113796754,0.055609694
NC,0.04775762,0.219234071,0.052486657,0.12455604,-0.058025924,0.062582363,0.102196422,0.15038008,0.100675289,0.079754661,0.06412427,0.070594203,0.062969298,-0.071126126,0.099622265,0.072087426,0.056031761,0.0138
NC,0.11019255,0.162641108,-0.07740157,0.127077765,-0.09203501,0.025779201,0.071608937,0.113597898,0.087186577,0.075993231,0.104243283,-0.001227813,0.037227519,-0.111659836,0.120207256,0.048178436,0.022937257,0.024600652
NC,0.142566482,0.197020954,-0.038971913,0.083572044,-0.059848067,0.019155254,0.096418225,0.079028839,0.026359117,0.079877277,0.166520541,0.050615215,-0.00593739,-0.09746574,0.058462389,0.061813093,0.016121579,0.039901038
NC,0.171435339,0.106768969,-0.107385816,0.116993279,-0.095874243,0.080882044,0.083784345,0.061369621,0.109956058,0.124061176,0.135076177,0.009664786,0.070837302,-0.089755292,0.095118537,0.05015414,0.046140741,-0.047275085
NC,0.166712556,0.082249376,-0.069446965,0.087498007,-0.069890998,0.031072794,0.148886718,0.068004617,0.071655256,0.047735999,0.141249841,-0.029599695,0.01262264,-0.125307215,0.157352097,0.031899274,-0.005522091,-0.024471875
NC,0.150488539,0.214856265,-0.049620693,0.047511788,-0.032814244,0.009956293,0.079180488,-0.011025113,0.112044827,0.094047176,0.094794295,0.001691307,0.016422436,-0.108172353,0.148752495,0.012023856,0.034964856,0.075575667
NC,0.172613093,0.115958734,-0.034105446,0.087863386,-0.085560601,-0.010878915,0.047036495,0.036581626,0.050096145,0.127541061,0.114532639,0.023566499,0.041398522,-0.14563271,0.18401537,0.017252374,0.011557985,0.019390873
NC,0.153691471,0.186067445,0.031904141,0.057898676,-0.032710273,-0.002977793,0.061601655,0.018650006,0.034444153,0.073944423,0.131702676,0.037713438,0.062200519,-0.125569112,0.162771446,0.014661819,0.010971102,0.082016608
NC,0.130827638,0.15576081,-0.087334955,0.068714386,-0.015629453,-0.011982869,0.057844336,0.055369008,0.130557497,0.076602756,0.127169807,-0.002526778,0.027021772,-0.095611209,0.139949006,-0.017765545,0.028622842,0.035535968
NC,0.137335118,0.21099656,-0.015648618,0.059911598,-0.024120118,-0.001150509,0.057960273,-0.014266549,0.089774384,0.079288713,0.089465336,0.047055912,0.015285648,-0.073444332,0.140747793,-0.00910133,0.068335744,0.109960781
NC,0.164724069,0.137494013,-0.000719093,0.073496827,-0.056266108,0.006418761,0.038668011,-0.013667024,0.060591019,0.117874372,0.120479949,0.011974505,0.07322063,-0.187233985,0.154974462,0.035300997,0.006134842,0.033019134
NC,0.122181201,0.162938332,-0.119494753,0.080723577,-0.095138269,0.025331153,0.144644232,-0.002705137,0.024428443,0.097918951,0.190030548,-0.023963708,0.02868409,-0.140391691,0.206796557,0.072930212,-0.078536905,-0.045058686
NC,0.180605232,0.089008506,-0.016075679,0.086332755,-0.109674064,0.06931319,0.044395408,0.04254067,0.036342438,0.165863693,0.208529584,0.046724402,0.032491429,-0.142273105,0.148337417,0.133628424,-0.094952216,-0.079296934
NC,0.138912106,0.181730092,0.025029668,0.045561806,-0.035339631,0.036917779,0.073110415,0.069822585,0.00867925,0.074587011,0.10983866,0.032772299,0.011825457,-0.149397999,0.149160308,0.018106765,0.038505279,0.066355327
NC,0.105042315,0.218306781,0.015673855,0.074904436,-0.028677358,0.024210483,0.096394764,0.040444762,0.12144872,0.115213231,0.097963166,0.048178932,0.043405482,-0.061774433,0.132580645,0.024697723,0.047716591,0.075532994
NC,0.126615916,0.155703467,-0.025715891,0.028051704,-0.023412266,0.047731472,0.106369874,0.047040628,0.159797317,0.081226247,0.133114212,0.008979546,0.025472788,-0.061167381,0.136628483,0.017016908,0.064618625,0.057187227
NC,0.076493017,0.119537904,-0.086977619,0.08989293,-0.093444865,0.013350815,0.165415439,0.074181001,0.001441354,0.074847286,0.143841295,-0.020474824,0.052431703,-0.157772525,0.228021393,0.053085099,-0.045182396,0.016169714
NC,0.16761881,0.194905079,-0.032814881,0.049610726,-0.060847072,0.049105986,0.071567079,-0.021908147,0.063209667,0.128242283,0.1307149,0.012541197,0.030690448,-0.065480155,0.134892986,0.022874234,0.007880985,0.014515646
NC,0.136589438,0.158748605,-0.039212716,0.072245151,-0.061452083,0.051383391,0.114211034,0.04340549,0.100716405,0.07510795,0.094144085,0.03758103,0.128665277,-0.086945175,0.150605309,0.030963227,0.010800146,0.016525356
NC,0.12492147,0.172021045,-0.066566163,0.06471762,-0.034014061,0.02477407,0.086703209,0.039856427,0.099822306,0.060918632,0.13829437,0.039528706,0.017614629,-0.096456613,0.135928891,-0.001273001,-0.046060087,0.077547038
NC,0.179033483,0.130217718,-0.09936174,0.055169719,-0.073156005,-0.034246381,0.068179785,0.02071741,0.131197933,0.110358702,0.108009388,-0.014743545,0.01947143,-0.04080155,0.149980304,0.018251733,0.030379997,0.046157675
NC,0.111518619,0.180377539,-0.04688741,0.052736228,-0.062813195,-0.007723374,0.100303771,0.00218177,0.072048014,0.038360897,0.056258209,-0.011860033,0.050640737,-0.108640009,0.154450682,0.016186337,0.013389927,0.12445775
NC,0.178019797,0.160742391,-0.045352165,0.03333429,-0.039463962,0.01892703,0.089451495,0.047021268,0.11460427,0.068870663,0.115722147,0.00371099,-0.002186951,-0.096358933,0.090937462,0.030177769,-0.002530343,0.044985236
NC,0.125259852,0.225593961,-0.032015751,0.055964631,-0.035543284,0.000367219,0.089833719,-0.020553491,0.059123452,0.084636817,0.100817488,0.022541779,0.030939292,-0.08926503,0.137179098,0.015081031,0.025339444,0.133184064
NC,0.112406772,0.156499987,0.003735059,0.084664457,-0.123347713,0.101729719,0.143286195,0.094552413,0.081912658,0.085643476,0.090841148,0.054380317,0.064335483,-0.081839886,0.09510816,0.046584081,0.078006385,-0.013141649
NC,0.096905003,0.199786547,0.049256766,0.087271442,-0.070289404,0.047703721,0.084158609,0.079084309,0.008591736,0.067148149,0.051884692,0.034801602,0.033909606,-0.129394178,0.113405839,0.08188705,0.047281177,0.075687027
NC,0.147443923,0.152328398,0.007501921,0.064284004,-0.116422564,0.08007377,0.110645391,0.081828873,0.028836782,0.088215082,0.112630189,0.057863849,0.069035746,-0.132766031,0.076045366,0.04410088,0.045244659,-0.000923071
NC,0.10441447,0.151549512,-0.047528052,0.087367947,-0.092857444,0.044182653,0.10782577,0.058204595,0.024640041,0.072740054,0.105162239,0.04409841,0.005188704,-0.119211378,0.0972673,0.06833178,0.059655139,-0.011162128
NC,0.154479203,0.164973628,-0.032019052,0.092015685,-0.116854044,0.106415726,0.103969604,0.054803788,0.065979599,0.062973663,0.107318409,0.036595938,0.089253139,-0.104062079,0.104616329,0.053894512,0.050398857,-0.044382101
NC,0.077295298,0.164817395,0.030898728,0.083873429,-0.125493335,0.047641402,0.111583104,0.084737777,0.086172578,0.105807693,0.047113935,0.041968435,0.041485635,-0.078782816,0.119935198,0.058311659,0.05266756,-0.024757434
NC,0.142583088,0.167151787,-0.0375,0.086057878,-0.116203103,0.059725494,0.092185299,0.080461171,0.046858782,0.124166295,0.117484339,0.022720492,0.080651506,-0.086789183,0.113182972,0.027378536,0.07022093,-0.023006831
NC,0.108665448,0.165820832,-0.006092052,0.027945034,-0.054175279,0.047335941,0.113801185,0.033549566,0.156977263,0.137729925,0.134279367,0.030639537,0.056354462,-0.063040484,0.11819316,0.024819942,0.07881584,0.050954878
NC,0.074342405,0.140107583,-0.017400464,0.109462572,-0.102464976,0.074431676,0.123838359,0.100552381,0.026171178,0.071592984,0.058565313,0.033462966,0.024131125,-0.184017424,0.148759898,0.092325728,0.033653222,0.044166727
NC,0.073828319,0.131704152,-0.056162551,0.108377081,-0.099256587,0.060204544,0.1106184,0.100499488,0.031149798,0.068728222,0.067783285,0.02952818,0.023301032,-0.125870854,0.176098246,0.078509352,-0.007432668,0.016005275
NC,0.157750841,0.133487812,0.018460755,0.103211145,-0.096360389,0.016707459,0.092086486,0.04534265,0.017182427,0.082816646,0.11693793,0.024109264,0.023919902,-0.064574563,0.111556579,0.042524511,0.076786907,0.062599148
NC,0.117537971,0.151447141,-0.088920604,0.045241875,-0.12268629,0.043007625,0.126507009,0.050756839,0.125446846,0.086787375,0.123667764,0.009557574,0.078032367,-0.138018045,0.093628403,0.057598944,0.019069167,-0.043724371
NC,0.166457375,0.043333658,-0.052038428,0.136162033,-0.091334643,0.003955794,0.123747471,0.048106758,0.047293513,0.040219505,0.154852969,-0.007196941,0.027318759,-0.218613186,0.089029215,0.035022915,0.024766877,-0.051227952
NC,0.14477949,0.125668649,-0.077686679,0.107601784,-0.083550924,-0.007502924,0.134168295,0.013595528,0.037378878,0.033343065,0.125649566,-0.023854578,-0.009433985,-0.135248004,0.111235285,0.060715173,0.012820454,-0.000449281
NC,0.143446031,0.138781353,-0.034326316,0.06602172,-0.166911394,0.041277065,0.076391497,0.092467419,0.059433034,0.101967003,0.128123885,0.063119729,0.062163308,-0.102916893,0.130414871,0.019224945,0.078285593,-0.006867623
NC,0.105369605,0.16246578,-0.013869666,0.073737527,-0.104383909,0.070449859,0.137377922,0.053563526,0.055813618,0.120836214,0.083651445,0.043500131,0.02896836,-0.135515267,0.112955238,0.039286503,0.040538637,-0.055805777
NC,0.122331864,0.104165046,-0.05933457,0.090757683,-0.1519479,0.049078711,0.111309402,0.14440618,0.09734803,0.033121858,0.129687107,0.049427828,0.056512754,-0.118254038,0.116573157,0.036339694,0.078898947,-0.002852616
NC,0.170153785,0.075853622,-0.035491564,0.081463609,-0.190281359,0.119086086,0.0708826,0.085424459,0.118347348,0.183519673,0.175515625,0.069846867,0.058231152,-0.049874675,0.107172638,0.075953822,0.051135744,-0.090382884
NC,0.142804949,0.201330364,-0.036613481,0.084836808,-0.0669381,0.009804942,0.077238571,0.085346141,0.092253419,0.050107566,0.077961881,0.003960733,0.03365774,-0.113117224,0.092961656,0.015325701,0.066552683,0.017501267
NC,0.168566957,0.140791546,-0.06489544,0.067285462,-0.121588352,0.028762602,0.099679979,0.047254817,0.118798264,0.096306866,0.088690522,-0.019865295,0.009416299,-0.096542723,0.124547006,0.019699625,0.040418854,-0.021645375
NC,0.003539828,0.059399706,-0.110776746,0.085896223,-0.148056237,0.021984436,0.182484954,0.15,-0.058311156,0.071874727,0.139346852,-0.044160301,0.052507537,-0.187313536,0.209743998,0.093547942,-0.083614685,-0.025899048
NC,0.163084092,0.101334893,-0.080756921,0.074493083,-0.057188964,0.01667517,0.117337587,0.045419471,0.177943102,0.148615142,0.188318469,-0.029925715,0.077382569,-0.070623382,0.084332971,0.013932302,0.043223016,-0.040770832
NC,0.267272156,0.050125583,-0.072211788,0.005430724,-0.112447489,0.081267141,0.084498772,0.063461308,0.062407636,0.243850879,0.136405799,-0.008164166,0.015781957,-0.156076897,0.076357204,0.071476545,-0.058578467,-0.159482117
NC,0.245929473,0.025278185,-0.163518137,0.0106407,-0.117149064,0.080826339,0.126510042,0.130266235,0.119708889,0.306446099,0.133246892,0.038404404,0.025477672,-0.077109012,0.060384468,0.120036509,-0.015797277,-0.167227768
NC,0.124993873,0.132496086,0.005104643,0.046852989,-0.122266258,0.080687718,0.079013738,0.09913123,0.020893882,0.112578798,0.109919578,0.04667907,0.076900982,-0.187321405,0.12208269,0.066321415,0.047344787,-0.022632099
NC,0.137061286,0.155022131,-0.0119944,0.055639431,-0.045288571,0.023622025,0.089058773,0.121098149,0.045568304,0.101792745,0.140738545,0.061473135,0.01857459,-0.175604527,0.060756357,0.014977791,0.032752704,-0.034954803
NC,0.051865748,0.188701758,-0.048662028,0.030825697,-0.049228134,0.024472038,0.147068428,0.096034279,0.120615367,0.068060319,0.081432424,0.00020356,0.041451988,-0.145618285,0.096274515,0.06424242,0.057365537,0.038050335
NC,0.182880967,0.090254792,-0.102278759,0.104754726,-0.142516413,0.056090503,0.112607839,0.024657641,0.061576872,0.113430878,0.142575896,0.004080471,0.066102244,-0.142408847,0.128543786,0.047670746,0.044521374,-0.118189106
NC,0.175246488,0.082678267,-0.100986715,0.098078448,-0.116979591,0.035341178,0.132399383,0.030856478,0.046598218,0.150980368,0.182877217,-0.023794355,0.044192146,-0.103369623,0.094123068,0.037101902,0.019906299,-0.066388834
NC,0.134435479,0.216667489,-0.021513712,0.052760551,-0.03916055,0.02608531,0.117185265,-0.01435684,0.025180614,0.033026182,0.110532918,-0.000531438,-0.009885399,-0.126935919,0.069638253,0.066424937,0.025775425,0.062187146
NC,0.156069197,0.111558578,-0.076008188,0.057400508,-0.152375725,0.11658826,0.067856529,0.118954532,0.141677843,0.250360766,0.143622294,0.029747582,0.028175839,-0.09148516,0.095136081,0.073790444,0.01058671,-0.111102048
NC,0.124806611,0.168809548,-0.049631811,0.069481365,-0.095202532,0.036392217,0.094602129,-0.0030834,0.063160764,0.064765379,0.089842494,0.003185224,-0.00355897,-0.139753971,0.1190071,0.012385076,0.060922321,0.043557368
NC,0.119106238,0.172094098,0.00330212,0.092062082,-0.088348566,0.031241009,0.095262979,0.083099498,0.00645731,0.053933123,0.105106248,0.019452598,0.044095843,-0.139550609,0.086431966,0.091064689,0.068553736,0.031911354
NC,0.112514841,0.127755804,0.007194905,0.064318819,-0.104737199,0.048959961,0.096229963,0.077214083,0.048603711,0.094329018,0.068579038,0.063383453,0.044688071,-0.16516964,0.100355645,0.038529929,0.075388852,0.030608525
NC,0.197483505,0.091541566,-0.025669619,0.026093232,-0.165461068,0.133032815,0.06229754,0.04024491,0.034168106,0.207362615,0.135663771,0.065402136,0.073655782,-0.13541333,0.100149226,0.091580641,0.003757249,-0.084165032
NC,0.060600613,0.175362546,-0.020058454,0.071501244,-0.08971991,0.020031303,0.100179944,0.085381827,0.014454369,0.055333842,0.071146717,0.044289514,0.025693402,-0.128272602,0.104677783,0.05679027,0.073540263,0.078497221
NC,0.136008586,0.140454498,-0.030968028,0.048015044,-0.12367901,0.041840818,0.103317637,0.076716187,0.05305267,0.064300833,0.064160968,0.026775602,0.031451788,-0.125166822,0.116631451,0.027209815,0.11073348,-0.024666467
NC,0.132056663,0.173708666,-0.052886541,0.053100764,-0.096328976,0.028394632,0.123081284,0.074637313,0.043925164,0.073521293,0.09519243,0.008220806,0.0631,-0.120241925,0.115996393,0.052575997,0.045089256,-0.017254218
NC,0.19338571,0.183172366,-0.028701265,0.100732641,-0.051253625,0.07372804,0.065830939,0.011532338,0.031994082,0.140702457,0.128676642,0.04902658,0.002596409,-0.050571953,0.111199505,0.037467629,0.015219048,-0.011765108
NC,0.165572347,0.145578197,-0.034251594,0.111046318,-0.085353211,0.058681433,0.103042592,0.03184231,0.084436684,0.21107587,0.139571073,0.035594037,0.040490965,-0.082720673,0.076449716,0.032916698,0.066062203,-0.048229555
NC,0.131270706,0.220999676,0.003857864,0.052744297,-0.055606859,0.035881485,0.109522826,0.043729558,0.041387125,0.062950576,0.098584786,0.052858949,0.0173885,-0.092966763,0.087380522,0.038216637,0.077957075,0.072234706
NC,0.178411434,0.193315713,-0.000963791,0.074555997,-0.121628975,0.07864841,0.040549561,0.08331305,0.085218869,0.154241373,0.116689488,0.042036252,0.017656872,-0.057350243,0.117675064,0.033669998,0.03532998,-0.04574078
NC,0.246362199,0.103131356,-0.106164835,0.066910128,-0.114315646,0.020249108,0.089975505,-0.022506981,0.067389607,0.116776569,0.169655297,-0.027018014,0.058952246,-0.091112939,0.111354025,0.035085589,0.036860701,-0.075498265
NC,0.059908374,0.190253307,0.028061831,0.107125815,-0.066024007,0.027226064,0.081502622,0.104347096,0.070348191,0.086954564,0.060939009,0.04523837,0.035668071,-0.081326208,0.120946518,0.042827335,0.092985177,0.080054515
NC,0.298126934,0.090254643,-0.08034296,0.05522868,-0.063199343,0.093330393,0.071590024,0.109909044,0.067803504,0.208812815,0.141669853,0.019812281,0.024994317,-0.005838071,0.031720917,0.073651011,0.014609924,-0.022943405
NC,0.174456753,0.131868081,-0.093494598,0.001733724,-0.122988493,0.066997854,0.090079606,0.082451626,0.100054711,0.228200358,0.132917868,0.018716113,0.040632935,-0.076478753,0.060583477,0.039053416,0.06489247,-0.062923654
NC,0.165736258,0.161722358,-0.051285877,0.057363709,-0.065781304,0.027921669,0.082305053,0.047720625,0.084886528,0.085847272,0.093500098,0.005771312,-0.021163102,-0.136582529,0.100475655,0.024768635,0.092741133,-0.020655993
NC,0.099394207,0.197184757,-0.010456673,0.102779915,-0.045282484,0.086684516,0.114063553,0.040616238,0.048438527,0.092575234,0.108152093,0.050356245,0.01607492,-0.08667227,0.1047258,0.055571102,0.058043743,0.015436415
NC,0.118727794,0.17479786,-0.033959281,0.117289957,-0.06916558,0.024501035,0.099090665,0.046005476,0.046517247,0.045153914,0.123651112,0.01277569,0.018595525,-0.089224941,0.111214034,0.058000132,0.051104641,0.043736985
NC,0.107323585,0.171981406,-0.090652864,0.06113226,-0.110920008,-0.008291459,0.083458848,0.086870681,0.097206162,0.053737304,0.106052214,-0.030481559,0.007093244,-0.108858372,0.125385276,0.049021708,0.034467847,0.015638745
NC,0.152045006,0.157995131,-0.109843756,0.059100279,-0.096801322,0.036564984,0.103579527,-0.002198426,0.041154981,0.047969806,0.127969879,0.005794785,0.011301759,-0.149495656,0.1249031,0.033940163,0.04320849,0.014467978
NC,0.051680928,0.114294306,-0.063828482,0.035826405,-0.136311864,0.025473274,0.167445562,0.092156282,-0.00577146,0.098730177,0.097703136,0.019930343,-0.005090488,-0.151110975,0.145781303,0.069092098,0.021193659,0.015417026
NC,0.179112186,0.074175475,-0.069707391,0.030835843,-0.133394863,0.078893954,0.064430986,0.073023407,0.029518504,0.191748771,0.151187168,-0.011666855,0.061689626,-0.200975228,0.106111023,0.056585074,-0.01664816,-0.102724998
NC,0.137296134,0.11879016,-0.059430336,0.093083337,-0.039199648,0.026271468,0.115634351,0.048571946,0.041581423,0.053622707,0.107271625,0.033898689,-0.012481025,-0.193449488,0.093665109,0.03654171,0.039505772,0.006056747
NC,0.113886248,0.133125046,-0.048284397,0.030254415,-0.156070653,0.019204222,0.112162714,0.095733495,0.116758092,0.137544835,0.092543134,0.00836376,0.070868252,-0.09164076,0.114827503,0.014264961,0.05033406,-0.05077705
NC,0.114437631,0.155020319,0.021442781,0.126212332,-0.058778294,0.029087568,0.110939268,0.168966341,0.013713217,0.057593242,0.093730579,0.081510063,0.019599155,-0.10720856,0.130132732,0.021302647,0.063301074,0.000927022
NC,0.141436476,0.169835242,0.014953559,0.026453465,-0.057262624,0.02698748,0.058166469,0.027296925,0.022555918,0.035904378,0.092136625,0.007242197,-0.000946596,-0.175728647,0.114423479,0.024372777,0.046923106,0.064437406
NC,0.267529558,0.094363639,-0.109606094,0.039905355,-0.086426123,0.081973248,0.082642401,0.169215791,0.016813835,0.27752765,0.158065145,-0.009800141,0.020470079,-0.008677115,0.090152245,0.047098415,0.010377979,-0.037539334
NC,0.190580779,0.124442251,-0.128202632,0.107251676,-0.034859448,0.002348744,0.09952581,-0.004990983,0.116912473,0.105968513,0.108230048,-0.018491865,0.016134454,-0.151248446,0.182602841,0.002454464,-0.022665753,-0.020068649
NC,0.125438104,0.201491731,-0.003324538,0.040859923,-0.039590736,0.0737666,0.107517595,0.00243177,0.050886919,0.090202471,0.087783546,0.035635172,0.014186783,-0.088977093,0.158315564,-0.00091769,0.055005958,0.103863028
NC,0.20400933,0.17051279,-0.059180316,0.079428126,-0.056481287,0.035719013,0.075793853,0.009747376,0.063490214,0.152782077,0.152157665,-0.020924141,0.002756637,-0.039929428,0.145010781,0.009638175,0.026958376,-0.018143065
NC,0.127696367,0.195995592,-0.03933438,0.096833309,-0.035609377,0.025827657,0.100104584,0.045,0.058979852,0.058491707,0.121197953,0.003515132,0.022189229,-0.110947592,0.146967035,0.038703066,-0.027732491,0.077883103
NC,0.13086296,0.131664667,-0.068995771,0.088010671,-0.075939951,0.032418476,0.069339654,0.022704183,0.1645391,0.12203859,0.117206161,-0.013316602,0.019561231,-0.09549689,0.179338134,0.032142549,0.036819459,0.029124756
